batch_idx,layer_idx,seq_idx,num_tokens,orig_unique_experts,reduced_unique_experts,dropped_experts
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
700,,0,1,6,6,0
700,,1,1,6,6,0
700,,2,1,6,6,0
700,,3,1,6,6,0
700,,4,1,6,6,0
700,,5,1,6,6,0
700,,6,1,6,6,0
700,,7,1,6,6,0
700,,8,1,6,6,0
700,,9,1,6,6,0
700,,10,1,6,6,0
700,,11,1,6,6,0
700,,12,1,6,6,0
700,,13,1,6,6,0
700,,14,1,6,6,0
700,,15,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
750,,0,1,6,6,0
750,,1,1,6,6,0
750,,2,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
800,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
850,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
900,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
950,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1000,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1050,,0,1,6,6,0
1100,,0,1,6,6,0
1100,,0,1,6,6,0
1100,,0,1,6,6,0
1100,,0,1,6,6,0
1100,,0,1,6,6,0
1100,,0,1,6,6,0
1100,,0,1,6,6,0
1100,,0,1,6,6,0
1100,,0,1,6,6,0
1100,,0,1,6,6,0
